q-vector,5 min,10 min,15 min,20 min,25 min,30 min,35 min,40 min,45 min,50 min,55 min,60 min,65 min,70 min,75 min,80 min,85 min,90 min,95 min,100 min,105 min,110 min,115 min,120 min,125 min,130 min,135 min,140 min,145 min,150 min,155 min,160 min,165 min,170 min,175 min,180 min,185 min,190 min,195 min,200 min,205 min,210 min,215 min,220 min,225 min,230 min,235 min,240 min,245 min,250 min,255 min,260 min,265 min,270 min,275 min,280 min,285 min,290 min,295 min,300 min,305 min,310 min,315 min,320 min,325 min,330 min,335 min,340 min,345 min,350 min,355 min,360 min,365 min
0.23854143,0.0008507,0.00084768,0.00084788,0.00085205,0.0008512,0.00085033,0.00085598,0.00085133,0.00085129,0.00085547,0.00084896,0.00084919,0.00085249,0.00085475,0.00085214,0.00085109,0.00085419,0.00085203,0.00085548,0.00085627,0.00084887,0.00084802,0.00085165,0.00085246,0.0008482,0.00085209,0.00084913,0.00085056,0.00085536,0.00085843,0.00084959,0.00085252,0.00085007,0.00085779,0.00085,0.00084846,0.00085477,0.00084929,0.0008536,0.00085314,0.00084659,0.00085483,0.00085119,0.00085086,0.00085298,0.00084933,0.00085299,0.00085204,0.00085384,0.00085292,0.00085502,0.0008501,0.00085011,0.0008504,0.00085426,0.00084996,0.00085134,0.0008513,0.00085164,0.00085194,0.00085666,0.00085275,0.00084505,0.00085073,0.00085382,0.00084968,0.00085003,0.00085038,0.00085435,0.00084962,0.00085051,0.00084972,0.00108534
0.24336486,0.00083085,0.0008304,0.00083525,0.00083437,0.00082877,0.00083452,0.00084053,0.00083294,0.00083479,0.00083769,0.00083329,0.00083394,0.00083413,0.00083694,0.000836,0.00083649,0.00083325,0.00083801,0.00084109,0.00084106,0.00083531,0.00083018,0.00083784,0.00083919,0.00083208,0.0008358,0.00083525,0.00083265,0.00084125,0.00083507,0.0008339,0.00083601,0.00083061,0.00083412,0.00083213,0.00083456,0.00083498,0.00083494,0.00083657,0.00083448,0.00083199,0.00083294,0.00083372,0.00083376,0.00083708,0.00083437,0.00083428,0.00083455,0.00083989,0.00083832,0.00083838,0.00083633,0.0008313,0.00083235,0.00083748,0.00083402,0.00083579,0.00083528,0.00083241,0.00083347,0.00083799,0.00083561,0.00083343,0.00083559,0.00083555,0.0008346,0.00083375,0.00083178,0.00083509,0.00083337,0.00083218,0.00083386,0.00106513
0.24824045,0.00081802,0.00081722,0.00081788,0.0008184,0.00082018,0.00082142,0.00082634,0.00081974,0.00082269,0.00082636,0.00081888,0.00081723,0.00081981,0.00082345,0.00082146,0.00082555,0.00081947,0.00082426,0.00082301,0.00082448,0.00081893,0.00081348,0.00082073,0.00082477,0.00082051,0.00081977,0.00081876,0.00082088,0.00082497,0.00082166,0.00081832,0.00082104,0.0008189,0.00082312,0.00081883,0.00081974,0.00081923,0.00082295,0.0008191,0.00082092,0.00081719,0.00082275,0.00082063,0.00082165,0.00082513,0.0008218,0.00082215,0.00082116,0.000823,0.00082441,0.00082062,0.00081907,0.000817,0.00081428,0.00082499,0.0008195,0.0008188,0.00082176,0.00082132,0.00081758,0.00082258,0.00082052,0.00081984,0.00082068,0.00082388,0.00081795,0.00081925,0.00081794,0.00082218,0.00082197,0.00081827,0.0008189,0.00104475
0.25322799,0.00079903,0.00079726,0.00079783,0.00079975,0.00080222,0.00080156,0.00080731,0.00080046,0.00080393,0.00080334,0.00079867,0.00079928,0.00080265,0.00080287,0.00080514,0.00080528,0.00080576,0.00080513,0.00080312,0.00080825,0.00080494,0.00079561,0.00080086,0.0008036,0.00079751,0.00079891,0.0008013,0.00079901,0.00080426,0.0008045,0.00079815,0.00080125,0.00079696,0.00080347,0.00079712,0.00079856,0.00080106,0.00080097,0.00080076,0.0008034,0.00079644,0.00080502,0.00080228,0.00080202,0.00080163,0.00080297,0.00080251,0.00079999,0.00080292,0.00080261,0.00080397,0.00079762,0.000797,0.00079999,0.00080446,0.00080022,0.00080493,0.00079956,0.00080014,0.00079563,0.00080791,0.00080242,0.00080003,0.00080171,0.00080292,0.00079945,0.00080033,0.00079794,0.00080193,0.00080079,0.00080074,0.00079952,0.00101807
0.25831915,0.00078817,0.000783,0.00078443,0.00079024,0.000787,0.00078855,0.00078934,0.00078725,0.00078925,0.00079165,0.00078617,0.00078469,0.00079059,0.00078724,0.00079132,0.00078999,0.00078615,0.00079177,0.00079207,0.00079342,0.00079187,0.00078485,0.00078776,0.00079311,0.00078287,0.00078678,0.00078786,0.00079041,0.00079066,0.00078763,0.00078713,0.00079256,0.00078244,0.00078933,0.00078846,0.0007856,0.00078828,0.00078861,0.000788,0.00079073,0.00078373,0.00079167,0.00078835,0.00079064,0.00079128,0.00079149,0.00078751,0.00078964,0.00079202,0.00079056,0.00078834,0.00078658,0.00078493,0.00078597,0.00079146,0.00078795,0.00078845,0.00078715,0.00078921,0.00078603,0.00079314,0.00078907,0.00078804,0.00078754,0.00079045,0.00078402,0.00078679,0.00078636,0.00078755,0.00078914,0.00078949,0.00078652,0.00100819
0.26342702,0.00077162,0.00077168,0.00077162,0.00077525,0.00077851,0.000776,0.0007785,0.00077429,0.00077613,0.00077687,0.00077318,0.00077108,0.00077476,0.00077603,0.00077454,0.00077809,0.00077432,0.00077746,0.00077844,0.00077737,0.00077582,0.00076853,0.00077763,0.00077887,0.0007728,0.0007706,0.0007736,0.00077348,0.00077646,0.00077777,0.0007742,0.00077586,0.00077065,0.00078118,0.00077458,0.00077355,0.00077495,0.00077751,0.00077398,0.00077848,0.00077253,0.00077638,0.00077352,0.00077413,0.00077984,0.00077476,0.000776,0.00076981,0.00077971,0.00077363,0.00077774,0.00077397,0.00077114,0.00077363,0.00077686,0.00077844,0.00077817,0.00077234,0.00077677,0.00077344,0.00077986,0.00077742,0.00077409,0.00077662,0.00077603,0.00077246,0.00077302,0.00077264,0.00077416,0.00077675,0.00077505,0.00077225,0.00098839
0.26862376,0.00075136,0.00075181,0.00075217,0.00075419,0.00075242,0.00075544,0.00075966,0.0007541,0.00075329,0.00075693,0.00075162,0.00075201,0.00075144,0.00075637,0.00075404,0.00075801,0.00075589,0.00075637,0.00075613,0.00075823,0.00075423,0.00074956,0.00075629,0.00075909,0.00075245,0.00075256,0.00075186,0.00075535,0.00075657,0.00075778,0.00075407,0.00075875,0.0007542,0.00075871,0.00075361,0.00075109,0.00075494,0.00075208,0.00075367,0.00075895,0.00075077,0.00075599,0.00075482,0.00075595,0.00075903,0.00075529,0.00075325,0.00075443,0.00075855,0.00075614,0.00075741,0.00075426,0.00075263,0.0007522,0.00075835,0.00075494,0.00075329,0.00075371,0.00075184,0.00075144,0.00075603,0.00075434,0.00075443,0.00075747,0.00075624,0.00075093,0.00075333,0.00075249,0.00075771,0.00075106,0.00075314,0.00075307,0.00095436
0.27394112,0.00073756,0.0007387,0.00073891,0.00074243,0.00073904,0.00074368,0.00074564,0.00074245,0.00073965,0.00074476,0.00073862,0.00073908,0.00074004,0.00074387,0.0007427,0.00074393,0.00074063,0.00074537,0.00074222,0.00074715,0.00074329,0.00073622,0.00074151,0.00074403,0.00073978,0.00074077,0.00074092,0.00074542,0.00074668,0.00074307,0.00074092,0.00074553,0.00073852,0.00074526,0.0007417,0.00073818,0.00074068,0.00074219,0.00073977,0.00074458,0.0007383,0.00074294,0.0007386,0.00074286,0.00074452,0.00073909,0.00074376,0.00074077,0.00074386,0.00074543,0.0007423,0.00074079,0.00073883,0.00073954,0.00074456,0.00074076,0.00074228,0.00074394,0.00074079,0.00073916,0.00074665,0.0007437,0.00073872,0.0007422,0.00074489,0.00073888,0.00074,0.00074085,0.00074204,0.00074123,0.00074089,0.00073863,0.00094292
0.27942287,0.00072289,0.00071824,0.00071956,0.00072193,0.00072232,0.00072546,0.0007281,0.00072309,0.0007227,0.00072756,0.00072154,0.00072282,0.0007246,0.00072618,0.00072471,0.00072596,0.00072346,0.00072621,0.00072559,0.00072859,0.00072495,0.0007217,0.00072698,0.00072717,0.000722,0.00072246,0.00072166,0.00072173,0.00072747,0.00072661,0.00072279,0.00072539,0.0007225,0.00072847,0.0007203,0.00071952,0.00072364,0.00072633,0.00072412,0.00072548,0.00071996,0.00072539,0.00072334,0.00072367,0.0007274,0.00072396,0.00072532,0.000722,0.00072831,0.00072651,0.00072333,0.00072148,0.00072127,0.00072146,0.00072772,0.00072418,0.00072319,0.0007243,0.00072321,0.00072266,0.00072579,0.00072616,0.0007224,0.00072256,0.0007251,0.00072007,0.00072346,0.00072003,0.00072162,0.00072188,0.00072323,0.00072459,0.00091582
0.28490602,0.00071301,0.00071031,0.00071181,0.0007129,0.00071413,0.00071525,0.00071701,0.0007147,0.00071481,0.00071731,0.00071186,0.00071168,0.00071349,0.00071698,0.00071573,0.00071616,0.0007139,0.00071357,0.00071572,0.00072121,0.00071513,0.00070879,0.000712,0.00071535,0.00071023,0.00071207,0.00071142,0.00071301,0.00071886,0.00071662,0.00071203,0.00071679,0.00071268,0.00071535,0.00071331,0.00070931,0.00071152,0.00071544,0.00071213,0.00071686,0.00071012,0.00071563,0.00071322,0.00071495,0.00071561,0.0007142,0.00071566,0.00071238,0.00071717,0.00071376,0.0007154,0.00071485,0.00070932,0.00071278,0.00071679,0.0007125,0.00071222,0.00071362,0.00071326,0.00071296,0.00071736,0.00071533,0.00071174,0.00071477,0.00071402,0.0007136,0.0007119,0.00071083,0.00071358,0.00071427,0.00071141,0.0007105,0.0009082
0.29044932,0.00069439,0.00069517,0.00069235,0.00069496,0.00069525,0.00069661,0.00069881,0.00069733,0.00069542,0.00069797,0.00069607,0.00069295,0.00069606,0.00069795,0.00069614,0.00069784,0.00069339,0.00069729,0.00069473,0.00069943,0.00069571,0.00069172,0.00069505,0.00070056,0.00069522,0.00069435,0.00069263,0.0006959,0.00069987,0.00069806,0.0006942,0.00069656,0.00069212,0.00069847,0.00069519,0.00069412,0.00069682,0.00069686,0.00069424,0.00069799,0.00069367,0.00069941,0.00069807,0.00069568,0.00070063,0.0006953,0.00069457,0.00069422,0.00069855,0.00069821,0.00069732,0.0006955,0.00069123,0.00069321,0.0006973,0.00069578,0.00069886,0.00069569,0.00069361,0.00069465,0.00069769,0.00069638,0.00069541,0.00069693,0.0006992,0.00069307,0.00069338,0.0006945,0.00069494,0.00069522,0.00069249,0.00069362,0.00088333
0.29619826,0.0006783,0.00067878,0.00067882,0.00068215,0.00068204,0.00068476,0.00068727,0.00068264,0.00068036,0.00068412,0.00068007,0.00067932,0.0006823,0.00068252,0.00068397,0.00068452,0.0006855,0.00068434,0.00068238,0.00068605,0.00068325,0.00067911,0.00068385,0.00068414,0.00068089,0.00067924,0.00068299,0.00068106,0.00068585,0.00068601,0.00068167,0.00068554,0.00068075,0.00068377,0.00068059,0.00068141,0.00068308,0.00068378,0.00068159,0.00068366,0.00067787,0.00068452,0.00068197,0.00068364,0.00068312,0.00068253,0.00068157,0.00068098,0.0006857,0.00068401,0.00068545,0.00068399,0.00067956,0.00067954,0.00068692,0.0006816,0.00068392,0.00068325,0.00068088,0.0006791,0.00068507,0.00068537,0.00068146,0.00068243,0.00068416,0.00068119,0.00068204,0.00068092,0.0006828,0.00068123,0.00068351,0.00068253,0.00087346
0.30202933,0.00067786,0.00067539,0.00067605,0.00068009,0.00067521,0.00068089,0.00068436,0.00067967,0.00068148,0.00068198,0.00067613,0.00067635,0.00067867,0.00067929,0.00067956,0.00068228,0.00067998,0.00068156,0.00068021,0.0006835,0.00068169,0.00067449,0.00067803,0.00068058,0.00067663,0.00067823,0.00067861,0.00067772,0.00068196,0.00068073,0.00067678,0.00068093,0.00067373,0.00068233,0.00067872,0.0006787,0.00067988,0.00068112,0.00067911,0.0006817,0.00067541,0.0006799,0.00067842,0.00067855,0.00068155,0.00068131,0.00068109,0.00067789,0.00068142,0.0006788,0.00068165,0.00067931,0.00067768,0.00067792,0.00068297,0.00067884,0.0006783,0.00068112,0.00067849,0.00067534,0.00068125,0.00067978,0.00067703,0.00067942,0.00068098,0.00067815,0.00067924,0.000678,0.0006783,0.00067926,0.00067907,0.00067983,0.00086194
0.30795967,0.00066544,0.00066651,0.00066628,0.00066595,0.00066639,0.00067175,0.00067108,0.00066954,0.0006697,0.0006707,0.0006654,0.00066396,0.00066835,0.00066868,0.00066891,0.00067013,0.00066929,0.00067136,0.00067074,0.00067439,0.00066997,0.00066288,0.00067029,0.00067158,0.00066495,0.00066582,0.00066878,0.00066861,0.00067194,0.00067191,0.00066791,0.00067192,0.0006662,0.0006705,0.00066695,0.00066706,0.0006684,0.00066798,0.0006666,0.00067091,0.00066708,0.00066904,0.00066904,0.00066873,0.00067073,0.00066823,0.00066872,0.00066746,0.00067071,0.0006718,0.00066967,0.00066887,0.00066517,0.00066513,0.00067223,0.00066734,0.0006685,0.00066852,0.00066834,0.00066765,0.00067337,0.00066835,0.0006697,0.00066776,0.00066967,0.00066666,0.00066584,0.00066617,0.00066923,0.00066858,0.00066718,0.00066861,0.00085034
0.31403499,0.00066109,0.00066065,0.00066086,0.00066409,0.00066103,0.00066528,0.00066567,0.00066337,0.00066465,0.00066889,0.00066107,0.00066072,0.00066404,0.00066621,0.00066459,0.00066688,0.00066453,0.00066634,0.00066526,0.00066818,0.00066578,0.0006595,0.00066474,0.00066631,0.00066178,0.00066138,0.00066497,0.00066276,0.00066683,0.00066618,0.00066326,0.00066751,0.00066053,0.00066664,0.00066491,0.00066389,0.00066439,0.00066708,0.0006649,0.00066519,0.0006625,0.00066727,0.00066304,0.00066388,0.00066764,0.00066528,0.0006643,0.00066505,0.00066761,0.00066863,0.00066571,0.00066438,0.00066212,0.0006641,0.00066675,0.00066457,0.00066345,0.0006656,0.00066424,0.00066319,0.00066743,0.00066678,0.00066171,0.00066362,0.00066409,0.00066175,0.0006624,0.00066462,0.00066347,0.00066485,0.00066594,0.00066112,0.00084116
0.32013521,0.00065144,0.00064884,0.00064986,0.00064971,0.00065248,0.00065258,0.00065519,0.00065149,0.00065345,0.00065515,0.00065217,0.0006504,0.00065138,0.00065321,0.0006542,0.00065436,0.00065173,0.0006556,0.00065235,0.00065759,0.00065358,0.00064713,0.00065263,0.00065508,0.00064967,0.00065221,0.00065192,0.00065401,0.00065665,0.00065394,0.00065065,0.00065395,0.00064874,0.00065617,0.00065127,0.00065229,0.00065296,0.00065168,0.00065445,0.00065389,0.00065204,0.0006521,0.00065056,0.00065239,0.00065347,0.00065165,0.00065344,0.00065387,0.00065505,0.0006547,0.00065409,0.00065134,0.00064853,0.00065242,0.00065492,0.00065323,0.00065441,0.00065361,0.00065128,0.00065017,0.0006563,0.00065393,0.00065144,0.00065541,0.00065579,0.00064939,0.00065218,0.0006506,0.00065017,0.00065133,0.00065105,0.00065158,0.0008227
0.32635762,0.00064585,0.00064429,0.00064305,0.00064572,0.00064489,0.00064464,0.00064852,0.00064554,0.00064789,0.00064888,0.00064434,0.00064198,0.00064776,0.00064728,0.00064742,0.00064949,0.00064836,0.00064935,0.00064813,0.0006481,0.00064771,0.00064199,0.00064852,0.00065201,0.0006446,0.00064636,0.00064409,0.00064692,0.00064839,0.00064875,0.00064634,0.00064705,0.00064487,0.00064894,0.00064506,0.00064475,0.0006497,0.00064751,0.00064574,0.00064867,0.00064364,0.00064616,0.00064624,0.00064699,0.00065003,0.00064525,0.00064465,0.00064733,0.00064893,0.0006482,0.00064665,0.00064649,0.00064455,0.00064376,0.00064824,0.00064649,0.00064869,0.00064517,0.00064653,0.00064371,0.00065068,0.00064571,0.00064523,0.00064802,0.00064838,0.0006443,0.00064636,0.00064468,0.00064679,0.00064596,0.00064597,0.0006446,0.00082233
0.33279709,0.00064985,0.00064727,0.0006468,0.0006502,0.00065062,0.00065335,0.00065471,0.00064884,0.00065141,0.00065391,0.000649,0.00064694,0.00065123,0.00065216,0.0006516,0.00065289,0.00065247,0.00065289,0.00065215,0.00065427,0.00065086,0.00064727,0.00065176,0.00065411,0.00064792,0.00064934,0.00064986,0.00065076,0.00065472,0.00065202,0.00065075,0.00065292,0.00064936,0.00065282,0.00064837,0.00064877,0.00064894,0.00065229,0.00064991,0.00065163,0.00064864,0.00065157,0.00064967,0.00065239,0.00065538,0.00065033,0.00065189,0.00064827,0.00065392,0.00065137,0.00065258,0.00065102,0.00064896,0.00064955,0.00065256,0.00064957,0.00065153,0.00064938,0.00065188,0.00064764,0.00065416,0.00065044,0.0006474,0.00065099,0.00065077,0.00064934,0.00064917,0.00064833,0.00064978,0.00065081,0.00065129,0.00064823,0.00082461
0.33936317,0.00064233,0.00064254,0.00064164,0.0006433,0.00064286,0.00064395,0.00064671,0.00064509,0.00064628,0.00064833,0.00064206,0.00064218,0.00064556,0.00064463,0.00064675,0.00064541,0.00064521,0.00064849,0.00064806,0.00064757,0.0006447,0.00064109,0.00064734,0.00064823,0.00064403,0.00064438,0.00064462,0.00064509,0.0006496,0.00064416,0.0006447,0.00064648,0.0006401,0.00064861,0.00064486,0.00064482,0.00064635,0.00064575,0.00064362,0.00064641,0.00064322,0.00064685,0.00064423,0.00064592,0.00064724,0.00064512,0.00064579,0.00064392,0.00064935,0.00064613,0.00064683,0.00064513,0.0006428,0.00064233,0.00065003,0.00064507,0.00064481,0.00064409,0.00064564,0.00064265,0.00064818,0.00064655,0.00064479,0.00064769,0.00064691,0.00064077,0.0006445,0.00064405,0.00064334,0.00064591,0.00064417,0.00064521,0.00082101
0.34602433,0.00063709,0.0006375,0.00063631,0.0006364,0.00063866,0.0006402,0.00064055,0.00063918,0.0006402,0.00064004,0.00063555,0.00063574,0.00063882,0.00063932,0.0006395,0.00064056,0.00063939,0.00063986,0.00063965,0.00064189,0.00064005,0.0006358,0.00063969,0.00064279,0.00063777,0.00063674,0.00063903,0.00063787,0.00063783,0.00063979,0.00063561,0.00064213,0.0006358,0.0006427,0.00063797,0.00063582,0.00063774,0.00063864,0.00063937,0.00063859,0.0006342,0.00064059,0.00063901,0.00063918,0.00064115,0.00063673,0.00063717,0.00063724,0.0006407,0.00063997,0.00064001,0.00063768,0.00063518,0.0006377,0.00064136,0.00063874,0.00063957,0.00063864,0.0006376,0.00063543,0.00064262,0.00064052,0.00063873,0.00063838,0.00064039,0.00063613,0.00063682,0.00063668,0.00063704,0.00063973,0.00063783,0.00063583,0.00080848
0.35276173,0.00064155,0.00064268,0.00064169,0.00064412,0.00064034,0.00064364,0.00064721,0.00064365,0.00064355,0.00064542,0.0006404,0.00064139,0.00064428,0.00064559,0.00064454,0.00064596,0.00064543,0.00064565,0.00064715,0.00064617,0.00064465,0.00063975,0.00064239,0.00064758,0.00064153,0.0006431,0.00064342,0.00064294,0.00064747,0.00064723,0.00064448,0.0006463,0.00064026,0.00064935,0.00064336,0.00064151,0.00064558,0.00064541,0.00064392,0.00064504,0.00064284,0.00064534,0.00064314,0.00064467,0.00064663,0.00064344,0.00064374,0.00064533,0.00064834,0.00064429,0.00064531,0.00064314,0.00064173,0.00064446,0.00064711,0.00064279,0.00064437,0.00064488,0.00064295,0.00064373,0.00064865,0.00064412,0.00064523,0.00064329,0.00064562,0.00064287,0.00064497,0.00064403,0.00064545,0.00064448,0.00064222,0.00064324,0.00081927
0.35959621,0.00064995,0.00064858,0.00064863,0.00064983,0.00064863,0.00064992,0.00065515,0.00065123,0.00065265,0.00065302,0.00064851,0.00064798,0.00065213,0.00065344,0.00065076,0.00065344,0.00065472,0.00065461,0.00065343,0.00065516,0.00065153,0.00064404,0.00064901,0.00065421,0.00064952,0.00065061,0.00064991,0.00065067,0.00065587,0.0006541,0.00065081,0.00065339,0.0006492,0.00065384,0.00065061,0.00065277,0.00065006,0.00065235,0.00065178,0.00065197,0.00064847,0.00065313,0.00065032,0.00065223,0.00065532,0.00065087,0.00065187,0.00065064,0.00065287,0.00065197,0.0006531,0.00065049,0.00064626,0.00064975,0.0006534,0.0006505,0.00065122,0.00065361,0.00065028,0.00065045,0.00065505,0.00065428,0.00065021,0.00065153,0.00065388,0.00064944,0.00064857,0.00064853,0.00065073,0.00065192,0.00065224,0.00065076,0.00082754
0.36663574,0.00065643,0.00065597,0.00065539,0.00065787,0.00065483,0.00065867,0.00065741,0.00065877,0.00065872,0.00065881,0.00065491,0.00065498,0.00065749,0.0006573,0.00065836,0.00065889,0.00066104,0.00065966,0.00066064,0.00066247,0.00065945,0.00065455,0.00065854,0.00066353,0.00065512,0.00065504,0.00065673,0.00065637,0.00065947,0.00065956,0.00065485,0.00065998,0.0006534,0.00066043,0.00065678,0.00065662,0.00065874,0.00065803,0.00065704,0.00066005,0.0006555,0.00065947,0.00065634,0.00065891,0.00066032,0.00065926,0.00065835,0.00065699,0.00065817,0.00066102,0.00065812,0.00065635,0.00065567,0.00065829,0.00066062,0.00065597,0.00065807,0.00065792,0.00065646,0.00065636,0.00066079,0.00065681,0.00065617,0.00065891,0.00066085,0.00065387,0.00065581,0.00065739,0.00065632,0.00065757,0.00065747,0.0006582,0.00083605
0.37384813,0.00066799,0.00066603,0.00066555,0.00066872,0.00066792,0.00067048,0.00067232,0.00066755,0.00066915,0.00067336,0.00066781,0.00066721,0.00066964,0.0006714,0.00067059,0.00066954,0.00067028,0.00067037,0.00067032,0.00067291,0.00067011,0.00066553,0.00066978,0.00067417,0.00066697,0.00066709,0.00066903,0.00067005,0.00067227,0.00067101,0.00066767,0.00067064,0.00066518,0.00067127,0.00066911,0.00066776,0.00066872,0.00066992,0.00066901,0.00067105,0.00066656,0.00067202,0.00066835,0.00067036,0.00067078,0.00066796,0.00067063,0.00066801,0.00067154,0.00067074,0.00067197,0.00066931,0.00066609,0.0006673,0.00067089,0.0006691,0.00066877,0.00066928,0.00066879,0.00066502,0.00067381,0.00067093,0.000668,0.00067123,0.00066992,0.00066759,0.00067002,0.00066896,0.00066816,0.00066951,0.00067026,0.00066789,0.00084617
0.38104941,0.00070756,0.00070795,0.00070655,0.00070867,0.00070629,0.00070952,0.00071182,0.00071072,0.0007095,0.00071242,0.0007092,0.00070748,0.00070794,0.00071086,0.00071136,0.0007118,0.00070839,0.00071119,0.00070827,0.00071162,0.00071138,0.0007051,0.00070616,0.00071212,0.0007087,0.0007087,0.0007092,0.00070917,0.00071156,0.00071267,0.00070857,0.0007111,0.00070558,0.00071091,0.00070955,0.00070684,0.00071128,0.00071176,0.00070802,0.00071077,0.00070702,0.00071197,0.00070839,0.00071043,0.00071165,0.00070886,0.00070985,0.00070951,0.0007129,0.00071213,0.00071238,0.00071035,0.00070595,0.00070756,0.0007111,0.00070652,0.00070876,0.0007095,0.00070861,0.00070808,0.00071231,0.00070933,0.00070802,0.00070746,0.00071197,0.00070785,0.00070809,0.00070889,0.00070841,0.00070786,0.00070912,0.00070814,0.00088727
0.38845275,0.00076035,0.00075857,0.00075851,0.0007627,0.00076005,0.00076325,0.00076592,0.00076157,0.00075936,0.0007673,0.00075867,0.00075793,0.00076259,0.00076494,0.00076356,0.00076601,0.00076132,0.00076475,0.0007654,0.00076545,0.00076102,0.00075692,0.00076305,0.00076358,0.00075835,0.0007594,0.00076339,0.00076137,0.00076393,0.00076218,0.00075925,0.00076323,0.00075946,0.00076463,0.00076044,0.00076123,0.00076336,0.0007609,0.00076068,0.00076166,0.00075637,0.00076574,0.00076369,0.00076238,0.00076375,0.00076221,0.00075998,0.00076052,0.00076351,0.00076365,0.00076338,0.0007601,0.00075675,0.00076122,0.00076417,0.00075967,0.00076082,0.00076197,0.00076179,0.00075715,0.00076526,0.00076301,0.00075978,0.00076237,0.00076262,0.00075784,0.00076233,0.00075929,0.00076379,0.00076241,0.00076128,0.00076098,0.00095779
0.39548162,0.00092583,0.00092391,0.00092477,0.00092879,0.00092611,0.00093023,0.00093322,0.00092892,0.00092777,0.00093111,0.00092683,0.00092633,0.00092953,0.00092892,0.00092801,0.00093188,0.00093015,0.00092705,0.00092964,0.00093206,0.00092816,0.00092667,0.00093139,0.00093185,0.00092698,0.00092619,0.00092508,0.00092804,0.00093162,0.00093112,0.00092812,0.00092878,0.00092516,0.00093281,0.00092918,0.00092932,0.0009288,0.00093022,0.0009283,0.00093075,0.0009256,0.00092958,0.00092904,0.00093246,0.00093032,0.0009295,0.00093009,0.00092804,0.00093232,0.00093097,0.00092959,0.00092722,0.00092665,0.00092916,0.00092909,0.0009269,0.00092984,0.00092995,0.00092882,0.00092485,0.00092904,0.00092912,0.00092371,0.00092661,0.00092898,0.00092602,0.00092836,0.00092886,0.00092826,0.00092955,0.00092804,0.00092581,0.00111318
